COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;ID_ELEM;DESC_ELEM;COD_ELEM;VALOR;FECHA
901;4;45;4;33989;PUERTA TRAS MOLD INF;1602400334;26756.17;2024-05-06
901;4;46;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;14693.65;2024-05-06
901;4;46;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;14656.60;2024-05-06
901;4;46;2;33817;TAPA BAUL / PORTON MOLD;2000600079;84981.67;2024-05-06
901;4;46;2;33817;TAPA BAUL / PORTON MOLD;2000600079;84981.67;2024-05-06
901;4;46;3;33842;PUERTA DEL MOLD MEDIA;1602400170;29405.85;2024-05-06
901;4;46;3;33842;PUERTA DEL MOLD MEDIA;1602400170;29405.85;2024-05-06
901;4;46;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;103531.94;2024-05-06
901;4;47;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;196909.87;2024-05-06
901;4;47;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;58218.76;2024-05-06
901;4;47;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;198503.37;2024-05-06
901;4;47;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;269010.38;2024-05-06
901;4;47;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;54012.64;2024-05-06
901;4;47;3;33842;PUERTA DEL MOLD MEDIA;1602400170;170931.92;2024-05-06
901;4;47;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;119235.44;2024-05-06
901;4;47;3;33896;ZOCALO MOLD EXT;2600100011;531287.91;2024-05-06
901;4;47;4;33957;PUERTA DEL MOLD MEDIA;1602400170;120495.43;2024-05-06
901;4;47;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;120995.71;2024-05-06
901;4;47;4;34011;ZOCALO MOLD EXT;2600100011;847318.76;2024-05-06
901;4;48;2;33728;GUARDABARRO DER MOLD PASARR;700600026;102794.98;2024-05-06
901;4;48;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;104268.89;2024-05-06
901;4;48;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;30591.72;2024-05-06
901;4;48;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;152495.36;2024-05-06
901;4;48;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;53623.52;2024-05-06
901;4;48;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;29183.49;2024-05-06
901;4;48;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;198452.00;2024-05-06
901;4;48;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;54401.75;2024-05-06
901;4;48;3;73217;PARANTE CTRO MOLD;1600700005;4984.36;2024-05-06
901;4;48;3;78619;PUERTA DEL MOLD INF 2;1602400387;41394.24;2024-05-06
901;4;48;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;146486.00;2024-05-06
901;4;48;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;146486.00;2024-05-06
901;4;48;3;51819;PUERTA TRAS MOLD MEDIA 1;1602400336;76601.42;2024-05-06
901;4;48;3;51819;PUERTA TRAS MOLD MEDIA 1;1602400336;76601.42;2024-05-06
901;4;48;3;33896;ZOCALO MOLD EXT;2600100011;7285.35;2024-05-06
901;4;48;3;51849;ZOCALO MOLD EXT 1;2600100012;469483.74;2024-05-06
901;4;48;4;73218;PARANTE CTRO MOLD;1600700005;4984.36;2024-05-06
901;4;48;4;51868;PUERTA DEL MOLD MEDIA 1;1602400171;128907.68;2024-05-06
901;4;48;4;78622;PUERTA TRAS MOLD INF 2;1602400388;49028.28;2024-05-06
901;4;48;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;76601.42;2024-05-06
901;4;48;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;76601.42;2024-05-06
901;4;48;4;34011;ZOCALO MOLD EXT;2600100011;26993.68;2024-05-06
901;4;48;4;51949;ZOCALO MOLD EXT 1;2600100012;676063.32;2024-05-06
901;4;49;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;30591.72;2024-05-06
901;4;49;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;29183.49;2024-05-06
901;4;49;3;68578;LATERAL MOLD;1200200196;46112.45;2024-05-06
901;4;49;3;33842;PUERTA DEL MOLD MEDIA;1602400170;62683.45;2024-05-06
901;4;49;4;68577;LATERAL MOLD;1200200196;76011.85;2024-05-06
901;4;49;4;33957;PUERTA DEL MOLD MEDIA;1602400170;103047.65;2024-05-06
901;4;50;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;83344.36;2024-05-06
901;4;50;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;83307.31;2024-05-06
901;4;50;3;73217;PARANTE CTRO MOLD;1600700005;110522.50;2024-05-06
901;4;50;4;73218;PARANTE CTRO MOLD;1600700005;110522.50;2024-05-06
901;4;51;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;205500.47;2024-05-06
901;4;51;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;143717.15;2024-05-06
901;4;51;2;33817;TAPA BAUL / PORTON MOLD;2000600079;117771.63;2024-05-06
901;4;51;3;33843;PUERTA DEL MOLD INF;1602400168;275255.21;2024-05-06
901;4;51;3;78177;PUERTA DEL MOLD INF 1;1602400381;224454.31;2024-05-06
901;4;51;3;33874;PUERTA TRAS MOLD INF;1602400334;222080.25;2024-05-06
901;4;51;3;78197;PUERTA TRAS MOLD INF 1;1602400382;222080.25;2024-05-06
901;4;51;3;33896;ZOCALO MOLD EXT;2600100011;734720.05;2024-05-06
901;4;51;4;33958;PUERTA DEL MOLD INF;1602400168;275255.21;2024-05-06
901;4;51;4;78178;PUERTA DEL MOLD INF 1;1602400381;275255.21;2024-05-06
901;4;51;4;33989;PUERTA TRAS MOLD INF;1602400334;222080.25;2024-05-06
901;4;51;4;78198;PUERTA TRAS MOLD INF 1;1602400382;158405.40;2024-05-06
901;4;51;4;34011;ZOCALO MOLD EXT;2600100011;670201.36;2024-05-06
901;4;52;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;60451.53;2024-05-06
901;4;52;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;60451.53;2024-05-06
901;4;52;3;33896;ZOCALO MOLD EXT;2600100011;514241.04;2024-05-06
901;4;52;4;34011;ZOCALO MOLD EXT;2600100011;514241.04;2024-05-06
901;4;53;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;54939.09;2024-05-06
901;4;53;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;55087.33;2024-05-06
901;4;53;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;88680.77;2024-05-06
901;4;53;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;159221.47;2024-05-06
901;4;53;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;307862.75;2024-05-06
901;4;53;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;33574.92;2024-05-06
901;4;53;3;68578;LATERAL MOLD;1200200196;178992.12;2024-05-06
901;4;53;3;68619;LATERAL MOLD 1;1200200197;157072.08;2024-05-06
901;4;53;3;33843;PUERTA DEL MOLD INF;1602400168;410403.37;2024-05-06
901;4;53;3;33896;ZOCALO MOLD EXT;2600100011;128333.28;2024-05-06
901;4;53;3;51849;ZOCALO MOLD EXT 1;2600100012;68131.89;2024-05-06
901;4;53;4;68577;LATERAL MOLD;1200200196;178992.12;2024-05-06
901;4;53;4;68620;LATERAL MOLD 1;1200200197;157072.08;2024-05-06
901;4;53;4;33958;PUERTA DEL MOLD INF;1602400168;414405.68;2024-05-06
901;4;53;4;78178;PUERTA DEL MOLD INF 1;1602400381;139710.21;2024-05-06
901;4;54;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;13581.91;2024-05-06
901;4;54;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;13581.91;2024-05-06
901;4;54;3;68619;LATERAL MOLD 1;1200200197;48101.81;2024-05-06
901;4;54;3;33842;PUERTA DEL MOLD MEDIA;1602400170;65797.21;2024-05-06
901;4;54;4;68620;LATERAL MOLD 1;1200200197;28961.15;2024-05-06
901;4;54;4;33957;PUERTA DEL MOLD MEDIA;1602400170;38225.75;2024-05-06
901;4;55;2;33728;GUARDABARRO DER MOLD PASARR;700600026;45044.49;2024-05-06
901;4;55;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;45044.49;2024-05-06
901;4;55;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;52993.53;2024-05-06
901;4;55;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;42376.29;2024-05-06
901;4;55;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;57848.17;2024-05-06
901;4;55;2;85469;PARAGOLPE EMBELLEC / MOLD DER 3;1600500045;58996.99;2024-05-06
901;4;55;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;52993.53;2024-05-06
901;4;55;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;42376.29;2024-05-06
901;4;55;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;57848.17;2024-05-06
901;4;55;2;85470;PARAGOLPE EMBELLEC / MOLD IZQ 3;1600500051;59052.57;2024-05-06
901;4;55;2;33817;TAPA BAUL / PORTON MOLD;2000600079;115733.41;2024-05-06
901;4;55;3;73217;PARANTE CTRO MOLD;1600700005;40189.84;2024-05-06
901;4;55;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;175082.47;2024-05-06
901;4;55;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;47583.00;2024-05-06
901;4;55;3;51819;PUERTA TRAS MOLD MEDIA 1;1602400336;146325.13;2024-05-06
901;4;55;3;51820;PUERTA TRAS MOLD MEDIA 2;1602400337;38874.27;2024-05-06
901;4;55;3;33896;ZOCALO MOLD EXT;2600100011;117197.23;2024-05-06
901;4;55;4;73218;PARANTE CTRO MOLD;1600700005;40189.84;2024-05-06
901;4;55;4;33957;PUERTA DEL MOLD MEDIA;1602400170;43636.28;2024-05-06
901;4;55;4;51868;PUERTA DEL MOLD MEDIA 1;1602400171;174934.23;2024-05-06
901;4;55;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;147492.48;2024-05-06
901;4;55;4;51920;PUERTA TRAS MOLD MEDIA 2;1602400337;38874.27;2024-05-06
901;4;55;4;34011;ZOCALO MOLD EXT;2600100011;117197.23;2024-05-06
901;4;56;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;42376.29;2024-05-06
901;4;56;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;42376.29;2024-05-06
901;4;57;2;33728;GUARDABARRO DER MOLD PASARR;700600026;53697.64;2024-05-06
901;4;57;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;53697.64;2024-05-06
901;4;57;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;41727.77;2024-05-06
901;4;57;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;129278.27;2024-05-06
901;4;57;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;93761.98;2024-05-06
901;4;57;2;85469;PARAGOLPE EMBELLEC / MOLD DER 3;1600500045;34742.27;2024-05-06
901;4;57;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;41727.77;2024-05-06
901;4;57;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;38133.11;2024-05-06
901;4;57;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;313310.33;2024-05-06
901;4;57;2;85470;PARAGOLPE EMBELLEC / MOLD IZQ 3;1600500051;41727.77;2024-05-06
901;4;57;3;73217;PARANTE CTRO MOLD;1600700005;4984.36;2024-05-06
901;4;57;3;33843;PUERTA DEL MOLD INF;1602400168;98186.25;2024-05-06
901;4;57;3;33842;PUERTA DEL MOLD MEDIA;1602400170;81287.63;2024-05-06
901;4;57;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;131075.60;2024-05-06
901;4;57;3;33874;PUERTA TRAS MOLD INF;1602400334;108822.03;2024-05-06
901;4;57;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;55939.67;2024-05-06
901;4;57;3;51819;PUERTA TRAS MOLD MEDIA 1;1602400336;83696.43;2024-05-06
901;4;57;3;33896;ZOCALO MOLD EXT;2600100011;77044.44;2024-05-06
901;4;57;3;51849;ZOCALO MOLD EXT 1;2600100012;28609.09;2024-05-06
901;4;57;4;73218;PARANTE CTRO MOLD;1600700005;4984.36;2024-05-06
901;4;57;4;33958;PUERTA DEL MOLD INF;1602400168;95054.83;2024-05-06
901;4;57;4;33957;PUERTA DEL MOLD MEDIA;1602400170;81306.15;2024-05-06
901;4;57;4;51868;PUERTA DEL MOLD MEDIA 1;1602400171;131075.60;2024-05-06
901;4;57;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;55976.73;2024-05-06
901;4;57;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;86160.80;2024-05-06
901;4;57;4;51949;ZOCALO MOLD EXT 1;2600100012;13618.96;2024-05-06
901;4;59;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;56273.20;2024-05-06
901;4;59;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;61572.55;2024-05-06
901;4;59;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;90218.71;2024-05-06
901;4;59;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;56273.20;2024-05-06
901;4;59;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;61683.72;2024-05-06
901;4;59;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;90218.71;2024-05-06
901;4;59;3;33896;ZOCALO MOLD EXT;2600100011;321444.65;2024-05-06
901;4;59;4;34011;ZOCALO MOLD EXT;2600100011;319221.15;2024-05-06
901;4;60;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;100243.00;2024-05-06
901;4;60;3;73217;PARANTE CTRO MOLD;1600700005;110522.50;2024-05-06
901;4;60;4;73218;PARANTE CTRO MOLD;1600700005;142563.71;2024-05-06
901;4;60;4;34011;ZOCALO MOLD EXT;2600100011;258093.31;2024-05-06
901;4;61;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;53345.59;2024-05-06
901;4;61;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;92571.91;2024-05-06
901;4;61;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;53345.59;2024-05-06
901;4;61;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;92386.61;2024-05-06
901;4;61;2;33817;TAPA BAUL / PORTON MOLD;2000600079;267265.25;2024-05-06
901;4;61;3;73217;PARANTE CTRO MOLD;1600700005;73097.72;2024-05-06
901;4;61;4;73218;PARANTE CTRO MOLD;1600700005;107506.45;2024-05-06
901;4;62;2;33727;GUARDABARRO DER MOLD DEL;700600019;74209.47;2024-05-06
901;4;62;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;168004.31;2024-05-06
901;4;62;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;54012.64;2024-05-06
901;4;62;2;66337;PARAGOLPE EMBELLEC / MOLD DER 2;1600500044;40356.61;2024-05-06
901;4;62;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;58255.83;2024-05-06
901;4;62;4;33958;PUERTA DEL MOLD INF;1602400168;89996.35;2024-05-06
901;4;62;4;33989;PUERTA TRAS MOLD INF;1602400334;68076.31;2024-05-06
901;4;64;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;26682.05;2024-05-06
901;4;64;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;26404.12;2024-05-06
901;4;65;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;16824.52;2024-05-06
901;4;65;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;100243.00;2024-05-06
901;4;65;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;16972.75;2024-05-06
901;4;65;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;70225.69;2024-05-06
901;4;66;2;33728;GUARDABARRO DER MOLD PASARR;700600026;53938.52;2024-05-06
901;4;66;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;58181.71;2024-05-06
901;4;66;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;23865.61;2024-05-06
901;4;66;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;58126.12;2024-05-06
901;4;66;4;33958;PUERTA DEL MOLD INF;1602400168;44395.97;2024-05-06
901;4;66;4;33989;PUERTA TRAS MOLD INF;1602400334;31740.53;2024-05-06
901;4;66;4;34011;ZOCALO MOLD EXT;2600100011;98816.25;2024-05-06
901;5;46;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;51794.03;2024-04-03
901;5;46;2;33817;TAPA BAUL / PORTON MOLD;2000600079;202976.35;2024-04-03
901;5;46;2;64922;TAPA BAUL / PORTON MOLD 2;2000600084;148078.78;2024-04-03
901;5;47;4;34011;ZOCALO MOLD EXT;2600100011;143782.40;2024-04-03
901;5;50;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;127416.86;2024-04-03
901;5;50;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;165981.91;2024-04-03
901;5;50;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;43758.91;2024-04-03
901;5;50;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;165981.91;2024-04-03
901;5;50;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;42484.22;2024-04-03
901;5;50;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;36505.14;2024-04-03
901;5;50;2;33817;TAPA BAUL / PORTON MOLD;2000600079;254875.37;2024-04-03
901;5;50;2;64923;TAPA BAUL / PORTON MOLD 3;2000600085;106642.58;2024-04-03
901;5;50;3;33896;ZOCALO MOLD EXT;2600100011;310217.46;2024-04-03
901;5;50;4;34011;ZOCALO MOLD EXT;2600100011;169722.72;2024-04-03
901;5;51;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;11926.48;2024-04-03
901;5;51;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;11926.48;2024-04-03
901;5;51;3;33896;ZOCALO MOLD EXT;2600100011;143782.40;2024-04-03
901;5;51;4;34011;ZOCALO MOLD EXT;2600100011;143782.40;2024-04-03
901;5;52;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;73128.02;2024-04-03
901;5;52;3;33896;ZOCALO MOLD EXT;2600100011;143782.40;2024-04-03
901;5;55;2;49552;PARAGOLPE EMBELLEC / MOLD 2;1600500059;32786.38;2024-04-03
901;5;55;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;3931.92;2024-04-03
901;5;55;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;3929.34;2024-04-03
901;5;55;3;33896;ZOCALO MOLD EXT;2600100011;145695.12;2024-04-03
901;5;56;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;9281.63;2024-04-03
901;6;7;2;33728;GUARDABARRO DER MOLD PASARR;700600026;72153.80;2024-05-03
901;6;7;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;8333.88;2024-05-03
901;6;7;3;51819;PUERTA TRAS MOLD MEDIA 1;1602400336;65594.17;2024-05-03
901;6;8;2;33728;GUARDABARRO DER MOLD PASARR;700600026;72153.80;2024-05-03
901;6;8;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;72153.80;2024-05-03
901;6;8;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;71913.04;2024-05-03
901;6;8;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;71913.04;2024-05-03
901;6;8;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;74325.44;2024-05-03
901;6;8;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;8;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;11;4;33957;PUERTA DEL MOLD MEDIA;1602400170;65594.17;2024-05-03
901;6;13;2;33728;GUARDABARRO DER MOLD PASARR;700600026;72153.80;2024-05-03
901;6;13;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;36185.55;2024-05-03
901;6;13;2;61442;GUARDABARRO IZQ MOLD PASARR 1;700600062;72153.80;2024-05-03
901;6;14;2;33728;GUARDABARRO DER MOLD PASARR;700600026;72153.80;2024-05-03
901;6;14;2;61441;GUARDABARRO DER MOLD PASARR 1;700600028;72153.80;2024-05-03
901;6;14;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;36185.55;2024-05-03
901;6;14;2;61442;GUARDABARRO IZQ MOLD PASARR 1;700600062;72153.80;2024-05-03
901;6;14;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;14;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;16;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;65594.17;2024-05-03
901;6;16;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;16;4;51868;PUERTA DEL MOLD MEDIA 1;1602400171;65594.17;2024-05-03
901;6;16;4;51868;PUERTA DEL MOLD MEDIA 1;1602400171;65594.17;2024-05-03
901;6;16;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;16;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;18;3;33842;PUERTA DEL MOLD MEDIA;1602400170;65594.17;2024-05-03
901;6;18;3;51819;PUERTA TRAS MOLD MEDIA 1;1602400336;65594.17;2024-05-03
901;6;18;4;33957;PUERTA DEL MOLD MEDIA;1602400170;65594.17;2024-05-03
901;6;32;2;66338;PARAGOLPE EMBELLEC / MOLD IZQ 2;1600500050;39178.65;2024-05-03
901;6;32;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;811334.13;2024-05-03
901;6;32;3;51769;PUERTA DEL MOLD MEDIA 2;1602400172;81757.06;2024-05-03
901;6;32;4;51869;PUERTA DEL MOLD MEDIA 2;1602400172;84140.25;2024-05-03
901;6;36;3;33896;ZOCALO MOLD EXT;2600100011;113249.05;2024-05-03
901;6;36;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;4167.31;2024-05-03
901;6;36;4;34011;ZOCALO MOLD EXT;2600100011;113249.05;2024-05-03
901;6;37;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;27251.97;2024-05-03
901;6;38;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;15528.93;2024-05-03
901;6;38;3;33843;PUERTA DEL MOLD INF;1602400168;31022.05;2024-05-03
901;6;38;3;51768;PUERTA DEL MOLD MEDIA 1;1602400171;30050.41;2024-05-03
901;6;38;3;33874;PUERTA TRAS MOLD INF;1602400334;51433.11;2024-05-03
901;6;38;3;33896;ZOCALO MOLD EXT;2600100011;335040.50;2024-05-03
901;6;38;4;33958;PUERTA DEL MOLD INF;1602400168;30214.42;2024-05-03
901;6;38;4;51868;PUERTA DEL MOLD MEDIA 1;1602400171;30190.08;2024-05-03
901;6;38;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;24922.31;2024-05-03
901;6;39;2;33817;TAPA BAUL / PORTON MOLD;2000600079;405591.21;2024-05-03
901;6;39;3;33896;ZOCALO MOLD EXT;2600100011;760687.08;2024-05-03
901;6;39;4;34011;ZOCALO MOLD EXT;2600100011;760687.08;2024-05-03
901;6;41;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;286746.80;2024-05-03
901;6;41;3;73217;PARANTE CTRO MOLD;1600700005;8814.07;2024-05-03
901;6;41;3;33842;PUERTA DEL MOLD MEDIA;1602400170;167344.63;2024-05-03
901;6;41;4;73218;PARANTE CTRO MOLD;1600700005;8656.13;2024-05-03
901;6;42;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;13697.52;2024-05-03
901;6;42;4;33957;PUERTA DEL MOLD MEDIA;1602400170;146669.11;2024-05-03
901;6;43;3;33896;ZOCALO MOLD EXT;2600100011;207385.12;2024-05-03
901;6;43;4;34011;ZOCALO MOLD EXT;2600100011;207385.12;2024-05-03
901;6;44;3;33896;ZOCALO MOLD EXT;2600100011;207385.12;2024-05-03
901;6;44;4;34011;ZOCALO MOLD EXT;2600100011;207385.12;2024-05-03
901;6;45;3;33896;ZOCALO MOLD EXT;2600100011;207385.12;2024-05-03
901;6;45;4;34011;ZOCALO MOLD EXT;2600100011;207385.12;2024-05-03
901;6;47;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;152476.52;2024-05-03
901;6;48;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;48102.34;2024-05-03
901;6;48;4;33957;PUERTA DEL MOLD MEDIA;1602400170;111805.79;2024-05-03
901;6;48;4;33989;PUERTA TRAS MOLD INF;1602400334;47523.41;2024-05-03
901;6;48;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;65594.17;2024-05-03
901;6;49;3;33843;PUERTA DEL MOLD INF;1602400168;64627.24;2024-05-03
901;6;49;3;33896;ZOCALO MOLD EXT;2600100011;309291.74;2024-05-03
901;6;50;2;33817;TAPA BAUL / PORTON MOLD;2000600079;289876.64;2024-05-03
901;6;51;3;33843;PUERTA DEL MOLD INF;1602400168;36076.75;2024-05-03
901;6;51;3;78177;PUERTA DEL MOLD INF 1;1602400381;29983.67;2024-05-03
901;6;51;3;33874;PUERTA TRAS MOLD INF;1602400334;36076.75;2024-05-03
901;6;51;3;78197;PUERTA TRAS MOLD INF 1;1602400382;63460.41;2024-05-03
901;6;51;3;33896;ZOCALO MOLD EXT;2600100011;431144.64;2024-05-03
901;6;51;3;51849;ZOCALO MOLD EXT 1;2600100012;48679.13;2024-05-03
901;6;51;4;33958;PUERTA DEL MOLD INF;1602400168;36076.75;2024-05-03
901;6;51;4;33989;PUERTA TRAS MOLD INF;1602400334;36076.75;2024-05-03
901;6;51;4;34011;ZOCALO MOLD EXT;2600100011;428122.69;2024-05-03
901;6;51;4;51949;ZOCALO MOLD EXT 1;2600100012;48679.13;2024-05-03
901;6;52;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;8568.15;2024-05-03
901;6;53;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;18752.74;2024-05-03
901;9;17;4;34011;ZOCALO MOLD EXT;2600100011;163523.55;2024-05-03
901;9;21;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;127108.05;2024-05-03
901;9;21;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;60145.06;2024-05-03
901;9;21;2;33817;TAPA BAUL / PORTON MOLD;2000600079;143211.83;2024-05-03
901;9;21;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;43632.91;2024-05-03
901;9;21;4;51919;PUERTA TRAS MOLD MEDIA 1;1602400336;43632.91;2024-05-03
901;9;23;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;143566.93;2024-05-03
901;9;24;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;25904.55;2024-05-03
