SEG;COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;DESC_ELEM;PRECIO_MEAN;FECHA;VIEJO
0;901;1;5;1;RADIADOR;242413.56;2024-07-02;False
0;901;1;6;1;FARO;2631.02;2024-06-12;True
0;901;1;6;1;FARO;14028.39;2024-07-02;False
0;901;1;8;1;FARO;1416.82;2024-06-12;True
0;901;1;8;1;FARO;14028.39;2024-07-02;False
0;901;1;8;1;GUARDABARRO;52427.32;2024-06-12;True
0;901;1;8;1;GUARDABARRO;76476.15;2024-07-02;False
0;901;1;8;1;PARAGOLPE;97461.02;2024-06-12;True
0;901;1;8;1;PARAGOLPE;776386.62;2024-07-02;False
0;901;1;8;1;SPOILER;105818.40;2024-07-02;False
0;901;1;8;2;FARO;38850.05;2024-06-12;True
0;901;1;8;2;FARO;207687.24;2024-07-02;False
0;901;1;8;2;GUARDABARRO;58618.87;2024-06-12;True
0;901;1;8;2;GUARDABARRO;1315548.14;2024-07-02;False
0;901;1;8;2;LUNETA;343080.77;2024-07-02;False
0;901;1;8;2;PANELCOLA;717832.53;2024-07-02;False
0;901;1;8;2;PARAGOLPE;121016.12;2024-06-12;True
0;901;1;8;2;PARAGOLPE;694125.86;2024-07-02;False
0;901;1;8;2;PORTON;124478.69;2024-06-12;True
0;901;1;8;2;PORTON;1043568.77;2024-07-02;False
0;901;1;8;3;CRISTAL_DEL;35900.01;2024-07-02;False
0;901;1;8;3;CRISTAL_TRA;51669.39;2024-07-01;False
0;901;1;8;3;ESPEJO;38792.84;2024-06-12;True
0;901;1;8;3;ESPEJO;415905.44;2024-07-02;False
0;901;1;8;3;MANIJA;32192.64;2024-07-02;False
0;901;1;8;3;MOLDURA;29128.01;2024-07-02;False
0;901;1;8;3;PANELCOLA;49422.41;2024-06-12;True
0;901;1;8;3;PANELCOLA;503475.75;2024-07-02;False
0;901;1;8;3;PUERTA_DEL;1227558.65;2024-07-02;False
0;901;1;8;3;PUERTA_TRA;27848.72;2024-05-03;False
0;901;1;8;3;ZOCALO;1374064.97;2024-07-02;False
0;901;1;8;4;CRISTAL_DEL;68018.13;2024-07-02;False
0;901;1;8;4;CRISTAL_TRA;51669.39;2024-07-01;False
0;901;1;8;4;PANELCOLA;39538.00;2024-06-12;True
0;901;1;8;4;PANELCOLA;304395.57;2024-07-02;False
0;901;1;8;4;PUERTA_DEL;1217964.20;2024-07-02;False
0;901;1;8;4;PUERTA_TRA;1015102.13;2024-07-02;False
0;901;1;9;3;CRISTAL_DEL;33760.87;2024-07-01;False
0;901;1;9;4;CRISTAL_DEL;33760.87;2024-07-01;False
0;901;1;10;2;LUNETA;73072.54;2024-07-01;False
0;901;1;10;3;CRISTAL_DEL;40500.90;2024-07-01;False
0;901;1;10;4;CRISTAL_DEL;40501.47;2024-07-01;False
0;901;1;11;1;FARO;14028.39;2024-07-02;False
0;901;1;13;2;FARO;157022.96;2024-07-02;False
0;901;1;13;4;MANIJA;80118.32;2024-07-02;False
0;901;1;15;1;FARO;37363.27;2024-06-12;True
0;901;1;15;1;FARO;480756.47;2024-07-02;False
0;901;1;15;1;GUARDABARRO;15178.97;2024-06-12;True
0;901;1;15;1;GUARDABARRO;76476.15;2024-07-02;False
0;901;1;15;1;PARAGOLPE;23722.76;2024-06-12;True
0;901;1;15;1;PARAGOLPE;776386.62;2024-07-02;False
0;901;1;15;1;SPOILER;104067.18;2024-07-02;False
0;901;1;15;2;FARO;207687.24;2024-07-02;False
0;901;1;15;2;PANELCOLA;717832.53;2024-07-02;False
0;901;1;15;2;PARAGOLPE;51399.33;2024-06-12;True
0;901;1;15;2;PARAGOLPE;694125.86;2024-07-02;False
0;901;1;15;2;PORTON;1043568.77;2024-07-02;False
0;901;1;15;3;ESPEJO;466430.00;2024-07-02;False
0;901;1;15;3;MANIJA;69937.02;2024-07-02;False
0;901;1;15;3;ZOCALO;1374064.97;2024-07-02;False
0;901;1;16;3;CRISTAL_DEL;35217.73;2024-07-01;False
0;901;1;19;1;CAPOT;46754.93;2024-06-12;True
0;901;1;19;1;CAPOT;941699.93;2024-07-02;False
0;901;1;19;1;GUARDABARRO;21394.45;2024-06-12;True
0;901;1;19;1;GUARDABARRO;249222.83;2024-07-02;False
0;901;1;19;1;PARAGOLPE;206364.51;2024-07-02;False
0;901;1;19;1;SPOILER;7005.72;2024-06-12;True
0;901;1;19;1;SPOILER;65642.81;2024-07-02;False
0;901;1;19;2;MOLDURA;137582.55;2024-07-02;False
0;901;1;19;2;PANELCOLA;601171.47;2024-07-02;False
0;901;1;19;2;PORTON;972756.14;2024-07-02;False
0;901;1;19;3;MANIJA;276105.92;2024-07-02;False
0;901;1;19;3;MOLDURA;51884.55;2024-07-02;False
0;901;1;19;3;PUERTA_DEL;1662010.25;2024-07-02;False
0;901;1;19;3;ZOCALO;1139671.62;2024-07-02;False
0;901;1;19;4;MANIJA;287852.13;2024-07-02;False
0;901;1;19;4;PANELCOLA;281918.48;2024-07-02;False
0;901;1;19;4;PUERTA_DEL;68894.50;2024-06-12;True
0;901;1;19;4;PUERTA_DEL;622065.02;2024-07-02;False
0;901;1;19;4;ZOCALO;1108745.82;2024-07-02;False
0;901;1;21;1;CAPOT;42321.99;2024-06-12;True
0;901;1;21;1;CAPOT;941699.93;2024-07-02;False
0;901;1;21;1;FARO;37363.27;2024-06-12;True
0;901;1;21;1;FARO;404187.17;2024-07-02;False
0;901;1;21;1;PARAGOLPE;14207.33;2024-06-12;True
0;901;1;21;1;PARAGOLPE;472438.17;2024-07-02;False
0;901;1;21;1;SPOILER;65642.81;2024-07-02;False
0;901;1;21;2;FARO;113689.58;2024-07-02;False
0;901;1;21;2;MOLDURA;16408.26;2024-06-12;True
0;901;1;21;2;MOLDURA;327925.26;2024-07-02;False
0;901;1;21;2;PANELCOLA;601171.47;2024-07-02;False
0;901;1;21;2;PORTON;106535.01;2024-06-12;True
0;901;1;21;2;PORTON;972756.14;2024-07-02;False
0;901;1;21;3;ESPEJO;279850.55;2024-07-02;False
0;901;1;21;3;MANIJA;276105.92;2024-07-02;False
0;901;1;21;3;MOLDURA;5042.32;2024-06-12;True
0;901;1;21;3;MOLDURA;51884.55;2024-07-02;False
0;901;1;21;3;PANELCOLA;192354.75;2024-07-02;False
0;901;1;21;3;PUERTA_DEL;1662010.25;2024-07-02;False
0;901;1;21;3;ZOCALO;28966.82;2024-06-12;True
0;901;1;21;3;ZOCALO;1139671.62;2024-07-02;False
0;901;1;21;4;ESPEJO;16568.34;2024-06-12;True
0;901;1;21;4;ESPEJO;264462.17;2024-07-02;False
0;901;1;21;4;MANIJA;27395.42;2024-07-02;False
0;901;1;21;4;PANELCOLA;281918.48;2024-07-02;False
0;901;1;21;4;PUERTA_DEL;622065.02;2024-07-02;False
0;901;1;21;4;ZOCALO;1108745.82;2024-07-02;False
0;901;1;22;3;CRISTAL_DEL;37563.93;2024-07-01;False
0;901;1;22;3;CRISTAL_TRA;28669.01;2024-07-01;False
0;901;1;22;4;CRISTAL_DEL;37563.93;2024-07-01;False
0;901;1;22;4;CRISTAL_TRA;28669.01;2024-07-01;False
0;901;1;27;3;CRISTAL_DEL;37563.93;2024-07-01;False
0;901;1;27;3;MANIJA;3110.13;2024-06-12;True
0;901;1;27;3;MANIJA;77435.60;2024-07-02;False
0;901;1;27;4;CRISTAL_DEL;37563.93;2024-07-01;False
0;901;1;28;1;FARO;1235.63;2024-06-12;True
0;901;1;28;1;FARO;14298.53;2024-07-02;False
0;901;1;28;2;FARO;70330.58;2024-06-12;True
0;901;1;28;2;FARO;157022.96;2024-07-02;False
0;901;1;28;3;MANIJA;80118.32;2024-07-02;False
0;901;1;28;4;MANIJA;12952.55;2024-06-12;True
0;901;1;28;4;MANIJA;80118.32;2024-07-02;False
0;901;1;29;2;FARO;62727.28;2024-06-12;True
0;901;1;29;2;FARO;157022.96;2024-07-02;False
0;901;1;29;3;CRISTAL_DEL;41844.77;2024-07-01;False
0;901;1;29;4;MANIJA;5478.65;2024-06-12;True
0;901;1;29;4;MANIJA;83238.84;2024-07-02;False
0;901;1;30;1;CAPOT;144700.42;2024-06-12;True
0;901;1;30;1;CAPOT;941699.93;2024-07-02;False
0;901;1;30;1;GUARDABARRO;48562.45;2024-06-12;True
0;901;1;30;1;GUARDABARRO;249222.83;2024-07-02;False
0;901;1;30;1;PARAGOLPE;23285.12;2024-06-12;True
0;901;1;30;1;PARAGOLPE;206364.51;2024-07-02;False
0;901;1;30;1;SPOILER;9371.07;2024-06-12;True
0;901;1;30;1;SPOILER;66686.09;2024-07-02;False
0;901;1;30;2;FARO;17031.41;2024-06-12;True
0;901;1;30;2;FARO;113689.58;2024-07-02;False
0;901;1;30;2;LUNETA;201725.64;2024-07-02;False
0;901;1;30;2;MOLDURA;10103.28;2024-06-12;True
0;901;1;30;2;MOLDURA;137582.55;2024-07-02;False
0;901;1;30;2;PANELCOLA;36884.63;2024-06-12;True
0;901;1;30;2;PANELCOLA;601171.47;2024-07-02;False
0;901;1;30;2;PARAGOLPE;29215.22;2024-06-12;True
0;901;1;30;2;PARAGOLPE;658831.32;2024-07-02;False
0;901;1;30;2;PORTON;101635.62;2024-06-12;True
0;901;1;30;2;PORTON;972756.14;2024-07-02;False
0;901;1;30;3;CRISTAL_DEL;48825.74;2024-07-01;False
0;901;1;30;3;ESPEJO;16408.26;2024-06-12;True
0;901;1;30;3;ESPEJO;195046.79;2024-07-02;False
0;901;1;30;3;MANIJA;3293.50;2024-06-12;True
0;901;1;30;3;MANIJA;30720.87;2024-07-02;False
0;901;1;30;3;MOLDURA;11762.55;2024-06-12;True
0;901;1;30;3;MOLDURA;51884.55;2024-07-02;False
0;901;1;30;3;PANELCOLA;21484.16;2024-06-12;True
0;901;1;30;3;PANELCOLA;192354.75;2024-07-02;False
0;901;1;30;3;PUERTA_DEL;65775.40;2024-06-12;True
0;901;1;30;3;PUERTA_DEL;1662010.25;2024-07-02;False
0;901;1;30;3;ZOCALO;41054.57;2024-06-12;True
0;901;1;30;3;ZOCALO;1139671.62;2024-07-02;False
0;901;1;30;4;ESPEJO;16408.26;2024-06-12;True
0;901;1;30;4;ESPEJO;195046.79;2024-07-02;False
0;901;1;30;4;MANIJA;9137.29;2024-06-12;True
0;901;1;30;4;MANIJA;27395.42;2024-07-02;False
0;901;1;30;4;PANELCOLA;27119.56;2024-06-12;True
0;901;1;30;4;PANELCOLA;281918.48;2024-07-02;False
0;901;1;30;4;PUERTA_DEL;65775.40;2024-06-12;True
0;901;1;30;4;PUERTA_DEL;622065.02;2024-07-02;False
0;901;1;30;4;ZOCALO;19945.23;2024-06-12;True
0;901;1;30;4;ZOCALO;1108745.82;2024-07-02;False
0;901;1;31;1;FARO;2335.36;2024-06-12;True
0;901;1;31;1;FARO;14028.39;2024-07-02;False
0;901;1;31;3;CRISTAL_TRA;28669.01;2024-07-01;False
0;901;1;31;4;CRISTAL_DEL;37563.93;2024-07-01;False
0;901;1;31;4;CRISTAL_TRA;28669.01;2024-07-01;False
0;901;1;31;4;MANIJA;5295.52;2024-06-12;True
0;901;1;31;4;MANIJA;98366.40;2024-07-02;False
0;901;1;34;1;FARO;14065.65;2024-07-02;False
0;901;1;34;1;SPOILER;124848.95;2024-07-02;False
0;901;1;34;2;FARO;60170.01;2024-06-12;True
0;901;1;34;2;FARO;346303.76;2024-07-02;False
0;901;1;34;3;ESPEJO;1029577.65;2024-05-03;True
0;901;1;34;3;MANIJA;79773.66;2024-07-02;False
0;901;1;34;4;ESPEJO;26076.66;2024-06-12;True
0;901;1;34;4;ESPEJO;903107.88;2024-07-02;False
0;901;1;34;4;MANIJA;78776.96;2024-07-02;False
0;901;1;35;1;FARO;38920.38;2024-06-12;True
0;901;1;35;1;FARO;480756.47;2024-07-02;False
0;901;1;35;1;GUARDABARRO;20238.51;2024-06-12;True
0;901;1;35;1;GUARDABARRO;454264.61;2024-07-02;False
0;901;1;35;1;PARAGOLPE;29579.32;2024-06-12;True
0;901;1;35;1;PARAGOLPE;737561.70;2024-07-02;False
0;901;1;35;1;SPOILER;5433.30;2024-06-12;True
0;901;1;35;1;SPOILER;105818.40;2024-07-02;False
0;901;1;35;2;LUNETA;206577.48;2024-07-01;False
0;901;1;35;3;CRISTAL_DEL;35900.01;2024-07-02;False
0;901;1;35;3;CRISTAL_TRA;51669.39;2024-07-01;False
0;901;1;35;3;ESPEJO;14260.43;2024-06-12;True
0;901;1;35;3;ESPEJO;466430.00;2024-07-02;False
0;901;1;35;3;MANIJA;32192.64;2024-07-02;False
0;901;1;35;3;MOLDURA;3891.97;2024-06-12;True
0;901;1;35;3;MOLDURA;29128.01;2024-07-02;False
0;901;1;35;3;PANELCOLA;503475.75;2024-07-02;False
0;901;1;35;3;PUERTA_DEL;1227558.65;2024-07-02;False
0;901;1;35;3;PUERTA_TRA;27848.72;2024-05-03;False
0;901;1;35;3;PUERTA_TRA;3891.97;2024-06-12;True
0;901;1;35;3;ZOCALO;1374064.97;2024-07-02;False
0;901;1;35;4;CRISTAL_TRA;116057.20;2024-06-04;False
0;901;1;35;4;ESPEJO;14260.43;2024-06-12;True
0;901;1;35;4;ESPEJO;208544.22;2024-07-02;False
0;901;1;35;4;PANELCOLA;304395.57;2024-07-02;False
0;901;1;35;4;PUERTA_DEL;1217964.20;2024-07-02;False
0;901;1;35;4;PUERTA_TRA;1015102.13;2024-07-02;False
0;901;1;37;1;CAPOT;1393952.49;2024-07-02;False
0;901;1;37;1;FARO;404187.17;2024-07-02;False
0;901;1;37;1;GUARDABARRO;357026.42;2024-05-03;False
0;901;1;37;1;PARAGOLPE;460934.15;2024-07-02;False
0;901;1;37;1;SPOILER;21017.00;2024-06-12;True
0;901;1;37;1;SPOILER;108277.56;2024-07-02;False
0;901;1;37;2;FARO;219386.88;2024-07-02;False
0;901;1;37;2;GUARDABARRO;59655.80;2024-06-12;True
0;901;1;37;2;GUARDABARRO;923489.10;2024-07-02;False
0;901;1;37;2;LUNETA;80124.09;2024-06-12;True
0;901;1;37;2;LUNETA;201725.64;2024-07-02;False
0;901;1;37;2;MOLDURA;14789.67;2024-06-12;True
0;901;1;37;2;MOLDURA;139035.69;2024-07-02;False
0;901;1;37;2;PANELCOLA;601171.47;2024-07-02;False
0;901;1;37;2;PARAGOLPE;441344.70;2024-07-02;False
0;901;1;37;2;PORTON;972756.14;2024-07-02;False
0;901;1;37;3;CRISTAL_DEL;291382.52;2024-07-02;False
0;901;1;37;3;CRISTAL_TRA;246074.36;2024-07-02;False
0;901;1;37;3;ESPEJO;16191.05;2024-06-12;True
0;901;1;37;3;ESPEJO;195046.79;2024-07-02;False
0;901;1;37;3;MANIJA;2802.29;2024-06-12;True
0;901;1;37;3;MANIJA;30720.87;2024-07-02;False
0;901;1;37;3;MOLDURA;36756.99;2024-07-02;False
0;901;1;37;3;PANELCOLA;220569.89;2024-07-02;False
0;901;1;37;3;PUERTA_DEL;481818.38;2024-07-02;False
0;901;1;37;3;PUERTA_TRA;573608.39;2024-07-02;False
0;901;1;37;3;ZOCALO;999881.42;2024-07-02;False
0;901;1;37;4;CRISTAL_DEL;198204.57;2024-07-02;False
0;901;1;37;4;CRISTAL_TRA;246074.36;2024-07-02;False
0;901;1;37;4;ESPEJO;18681.88;2024-06-12;True
0;901;1;37;4;ESPEJO;264462.17;2024-07-02;False
0;901;1;37;4;MANIJA;27395.42;2024-07-02;False
0;901;1;37;4;PANELCOLA;258994.26;2024-07-02;False
0;901;1;37;4;PUERTA_DEL;536944.55;2024-07-02;False
0;901;1;37;4;PUERTA_TRA;523763.82;2024-07-02;False
0;901;1;37;4;ZOCALO;999881.42;2024-07-02;False
0;901;1;38;1;CAPOT;1393952.49;2024-07-02;False
0;901;1;38;1;FARO;404187.17;2024-07-02;False
0;901;1;38;1;GUARDABARRO;357026.42;2024-05-03;False
0;901;1;38;1;PARAGOLPE;460934.15;2024-07-02;False
0;901;1;38;1;SPOILER;108277.56;2024-07-02;False
0;901;1;38;2;FARO;215101.98;2024-07-02;False
0;901;1;38;2;LUNETA;201725.64;2024-07-02;False
0;901;1;38;2;MOLDURA;9208.67;2024-06-12;True
0;901;1;38;2;MOLDURA;139035.69;2024-07-02;False
0;901;1;38;2;PANELCOLA;601171.47;2024-07-02;False
0;901;1;38;2;PARAGOLPE;441344.70;2024-07-02;False
0;901;1;38;2;PORTON;972756.14;2024-07-02;False
0;901;1;38;3;ESPEJO;24316.58;2024-06-12;True
0;901;1;38;3;ESPEJO;195046.79;2024-07-02;False
0;901;1;38;3;MANIJA;30720.87;2024-07-02;False
0;901;1;38;3;MOLDURA;7628.50;2024-06-12;True
0;901;1;38;3;MOLDURA;51884.55;2024-07-02;False
0;901;1;38;3;PANELCOLA;192354.75;2024-07-02;False
0;901;1;38;3;PUERTA_DEL;1662010.25;2024-07-02;False
0;901;1;38;3;ZOCALO;1108745.82;2024-07-02;False
0;901;1;38;4;ESPEJO;23990.55;2024-06-12;True
0;901;1;38;4;ESPEJO;338991.48;2024-07-02;False
0;901;1;38;4;MANIJA;3891.97;2024-06-12;True
0;901;1;38;4;MANIJA;27395.42;2024-07-02;False
0;901;1;38;4;PANELCOLA;281918.48;2024-07-02;False
0;901;1;38;4;PUERTA_DEL;622065.02;2024-07-02;False
0;901;1;38;4;ZOCALO;1108745.82;2024-07-02;False
0;901;1;39;1;CAPOT;663237.32;2024-07-02;False
0;901;1;39;1;FARO;14028.39;2024-07-02;False
0;901;1;39;1;GUARDABARRO;234887.04;2024-07-02;False
0;901;1;39;2;FARO;30824.74;2024-06-12;True
0;901;1;39;2;FARO;220793.45;2024-07-02;False
0;901;1;39;2;GUARDABARRO;249697.89;2024-07-02;False
0;901;1;39;2;MOLDURA;207500.94;2024-07-02;False
0;901;1;39;2;PANELCOLA;471432.15;2024-07-02;False
0;901;1;39;2;PORTON;87402.65;2024-07-02;False
0;901;1;39;3;ESPEJO;658374.89;2024-07-02;False
0;901;1;39;3;ZOCALO;1033899.80;2024-07-02;False
0;901;1;39;4;ESPEJO;527489.82;2024-07-02;False
0;901;1;39;4;PANELCOLA;506419.29;2024-07-02;False
0;901;1;39;4;PUERTA_DEL;1856041.70;2024-07-02;False
0;901;1;39;4;ZOCALO;1045059.17;2024-07-02;False
0;901;1;40;1;CAPOT;1393952.49;2024-07-02;False
0;901;1;40;1;FARO;404187.17;2024-07-02;False
0;901;1;40;1;GUARDABARRO;421047.32;2024-07-02;False
0;901;1;40;1;PARAGOLPE;460934.15;2024-07-02;False
0;901;1;40;1;SPOILER;7005.72;2024-06-12;True
0;901;1;40;1;SPOILER;108277.56;2024-07-02;False
0;901;1;40;2;BAUL;1462278.02;2024-07-02;False
0;901;1;40;2;FARO;251309.39;2024-07-02;False
0;901;1;40;2;GUARDABARRO;157860.18;2024-06-12;True
0;901;1;40;2;GUARDABARRO;3726363.29;2024-07-02;False
0;901;1;40;2;LUNETA;71613.05;2024-06-12;True
0;901;1;40;2;LUNETA;704018.39;2024-07-02;False
0;901;1;40;2;MOLDURA;317492.46;2024-07-02;False
0;901;1;40;2;PANELCOLA;534690.32;2024-07-02;False
0;901;1;40;2;PARAGOLPE;756552.85;2024-06-04;False
0;901;1;40;3;CRISTAL_DEL;291382.52;2024-07-02;False
0;901;1;40;3;CRISTAL_TRA;246074.36;2024-07-02;False
0;901;1;40;3;ESPEJO;6694.27;2024-06-12;True
0;901;1;40;3;ESPEJO;279850.55;2024-07-02;False
0;901;1;40;3;MANIJA;30720.87;2024-07-02;False
0;901;1;40;3;MOLDURA;112310.96;2024-07-02;False
0;901;1;40;3;PANELCOLA;220569.89;2024-07-02;False
0;901;1;40;3;PUERTA_DEL;68406.16;2024-06-12;True
0;901;1;40;3;PUERTA_DEL;536944.55;2024-07-02;False
0;901;1;40;3;PUERTA_TRA;573608.39;2024-07-02;False
0;901;1;40;3;ZOCALO;999881.42;2024-07-02;False
0;901;1;40;4;CRISTAL_DEL;198204.57;2024-07-02;False
0;901;1;40;4;CRISTAL_TRA;10553.80;2024-06-12;True
0;901;1;40;4;CRISTAL_TRA;246074.36;2024-07-02;False
0;901;1;40;4;ESPEJO;264462.17;2024-07-02;False
0;901;1;40;4;MANIJA;27395.42;2024-07-02;False
0;901;1;40;4;PANELCOLA;258994.26;2024-07-02;False
0;901;1;40;4;PUERTA_DEL;536944.55;2024-07-02;False
0;901;1;40;4;PUERTA_TRA;523763.82;2024-07-02;False
0;901;1;40;4;ZOCALO;999881.42;2024-07-02;False
0;901;1;41;1;CAPOT;663237.32;2024-07-02;False
0;901;1;41;1;FARO;510229.13;2024-07-02;False
0;901;1;41;1;GUARDABARRO;234887.04;2024-07-02;False
0;901;1;41;1;PARAGOLPE;778463.87;2024-07-02;False
0;901;1;41;1;SPOILER;131276.30;2024-07-02;False
0;901;1;41;2;FARO;218883.87;2024-07-02;False
0;901;1;41;2;LUNETA;406394.82;2024-07-02;False
0;901;1;41;2;MOLDURA;140637.87;2024-07-02;False
0;901;1;41;2;PARAGOLPE;613178.51;2024-07-02;False
0;901;1;41;2;PORTON;87402.65;2024-07-02;False
0;901;1;41;3;CRISTAL_DEL;102241.44;2024-07-02;False
0;901;1;41;3;ESPEJO;658374.89;2024-07-02;False
0;901;1;41;3;MANIJA;67366.08;2024-07-02;False
0;901;1;41;3;MOLDURA;249353.24;2024-07-02;False
0;901;1;41;3;PUERTA_DEL;1856535.39;2024-07-02;False
0;901;1;41;3;ZOCALO;1033899.80;2024-07-02;False
0;901;1;41;4;CRISTAL_DEL;143274.02;2024-07-02;False
0;901;1;41;4;ESPEJO;527489.82;2024-07-02;False
0;901;1;41;4;MANIJA;67366.08;2024-07-02;False
0;901;1;41;4;PUERTA_DEL;1856041.70;2024-07-02;False
0;901;1;42;1;CAPOT;663237.32;2024-07-02;False
0;901;1;42;1;FARO;510229.13;2024-07-02;False
0;901;1;42;1;GUARDABARRO;234887.04;2024-07-02;False
0;901;1;42;1;PARAGOLPE;778463.87;2024-07-02;False
0;901;1;42;1;SPOILER;131276.30;2024-07-02;False
0;901;1;42;2;FARO;218883.87;2024-07-02;False
0;901;1;42;2;GUARDABARRO;1493380.80;2024-07-02;False
0;901;1;42;2;LUNETA;662287.19;2024-07-02;False
0;901;1;42;2;MOLDURA;207500.94;2024-07-02;False
0;901;1;42;2;PANELCOLA;471432.15;2024-07-02;False
0;901;1;42;2;PARAGOLPE;613178.51;2024-07-02;False
0;901;1;42;2;PORTON;87402.65;2024-07-02;False
0;901;1;42;3;CRISTAL_DEL;101747.75;2024-07-02;False
0;901;1;42;3;CRISTAL_TRA;123582.11;2024-07-02;False
0;901;1;42;3;ESPEJO;658374.89;2024-07-02;False
0;901;1;42;3;MANIJA;67366.08;2024-07-02;False
0;901;1;42;3;MOLDURA;221557.28;2024-07-02;False
0;901;1;42;3;PANELCOLA;245347.79;2024-07-02;False
0;901;1;42;3;PUERTA_DEL;92078.78;2024-07-02;False
0;901;1;42;3;PUERTA_TRA;886406.09;2024-07-02;False
0;901;1;42;3;ZOCALO;826594.47;2024-07-02;False
0;901;1;42;4;CRISTAL_DEL;107811.81;2024-07-02;False
0;901;1;42;4;ESPEJO;527489.82;2024-07-02;False
0;901;1;42;4;MANIJA;67366.08;2024-07-02;False
0;901;1;42;4;PANELCOLA;306062.96;2024-07-02;False
0;901;1;42;4;PUERTA_DEL;1141422.84;2024-07-02;False
0;901;1;42;4;PUERTA_TRA;275602.91;2024-07-02;False
0;901;1;42;4;ZOCALO;826594.47;2024-07-02;False
0;901;1;44;1;CAPOT;1885132.44;2024-07-02;False
0;901;1;44;1;FARO;655515.18;2024-07-02;False
0;901;1;44;1;GUARDABARRO;410828.76;2024-07-02;False
0;901;1;44;1;PARAGOLPE;1535223.78;2024-07-02;False
0;901;1;44;1;RADIADOR;100480.91;2024-07-02;False
0;901;1;44;2;BAUL;600454.22;2024-07-02;False
0;901;1;44;2;FARO;600500.79;2024-07-02;False
0;901;1;44;2;GUARDABARRO;2528053.74;2024-07-02;False
0;901;1;44;2;MOLDURA;227556.14;2024-07-02;False
0;901;1;44;2;PANELCOLA;659548.58;2024-07-02;False
0;901;1;44;2;PARAGOLPE;1078313.72;2024-07-02;False
0;901;1;44;3;CRISTAL_TRA;111323.57;2024-07-02;False
0;901;1;44;3;ESPEJO;672403.28;2024-07-02;False
0;901;1;44;3;MANIJA;19393.83;2024-07-02;False
0;901;1;44;3;PANELCOLA;293096.48;2024-07-02;False
0;901;1;44;3;PUERTA_DEL;1247986.44;2024-07-02;False
0;901;1;44;3;PUERTA_TRA;1286550.54;2024-07-02;False
0;901;1;44;4;CRISTAL_DEL;113316.98;2024-07-02;False
0;901;1;44;4;ESPEJO;35900.01;2024-07-02;False
0;901;1;44;4;PANELCOLA;246540.11;2024-07-02;False
0;901;1;44;4;PUERTA_DEL;1247986.44;2024-07-02;False
0;901;1;44;4;PUERTA_TRA;1286550.54;2024-07-02;False
0;901;1;44;4;ZOCALO;1594075.95;2024-07-02;False
0;901;1;48;1;CAPOT;743038.92;2024-07-02;False
0;901;1;48;1;FARO;599224.64;2024-07-02;False
0;901;1;48;1;GUARDABARRO;258612.35;2024-07-02;False
0;901;1;48;1;PARAGOLPE;472428.86;2024-07-02;False
0;901;1;48;2;FARO;589089.92;2024-07-02;False
0;901;1;48;2;GUARDABARRO;1556145.27;2024-07-02;False
0;901;1;48;2;LUNETA;609303.47;2024-07-02;False
0;901;1;48;2;PANELCOLA;568718.01;2024-07-02;False
0;901;1;48;2;PARAGOLPE;982359.90;2024-07-02;False
0;901;1;48;2;PORTON;983747.84;2024-07-02;False
0;901;1;48;3;CRISTAL_TRA;115254.50;2024-07-02;False
0;901;1;48;3;ESPEJO;613057.41;2024-07-02;False
0;901;1;48;3;MANIJA;60910.79;2024-07-02;False
0;901;1;48;3;PANELCOLA;458810.33;2024-07-02;False
0;901;1;48;3;PUERTA_DEL;986160.42;2024-07-02;False
0;901;1;48;3;PUERTA_TRA;1016042.94;2024-07-02;False
0;901;1;48;3;ZOCALO;1637390.70;2024-07-02;False
0;901;1;48;4;CRISTAL_TRA;115254.50;2024-07-02;False
0;901;1;48;4;ESPEJO;534699.63;2024-07-02;False
0;901;1;48;4;MANIJA;60910.79;2024-07-02;False
0;901;1;48;4;PANELCOLA;384234.44;2024-07-02;False
0;901;1;48;4;PUERTA_DEL;825765.44;2024-07-02;False
0;901;1;48;4;PUERTA_TRA;1016042.94;2024-07-02;False
0;901;1;48;4;ZOCALO;1637390.70;2024-07-02;False
0;901;1;51;1;CAPOT;764761.50;2024-07-02;False
0;901;1;51;1;FARO;562365.18;2024-07-02;False
0;901;1;51;1;GUARDABARRO;324683.64;2024-07-02;False
0;901;1;51;1;PARAGOLPE;735167.75;2024-07-02;False
0;901;1;51;1;RADIADOR;254336.76;2024-07-02;False
0;901;1;51;2;BAUL;747556.70;2024-07-02;False
0;901;1;51;2;FARO;294204.96;2024-07-02;False
0;901;1;51;2;GUARDABARRO;785301.08;2024-07-02;False
0;901;1;51;2;LUNETA;326034.32;2024-07-02;False
0;901;1;51;2;PARAGOLPE;567739.94;2024-07-02;False
0;901;1;51;3;CRISTAL_DEL;101300.63;2024-07-02;False
0;901;1;51;3;CRISTAL_TRA;97406.96;2024-07-02;False
0;901;1;51;3;ESPEJO;257224.41;2024-07-02;False
0;901;1;51;3;MANIJA;49807.31;2024-07-02;False
0;901;1;51;3;PANELCOLA;227127.65;2024-07-02;False
0;901;1;51;3;PUERTA_DEL;977683.77;2024-07-02;False
0;901;1;51;3;PUERTA_TRA;952542.59;2024-07-02;False
0;901;1;51;3;ZOCALO;432337.10;2024-07-02;False
0;901;1;51;4;CRISTAL_DEL;101300.63;2024-07-02;False
0;901;1;51;4;CRISTAL_TRA;97406.96;2024-07-02;False
